activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description,canonical_smiles,papp_cms_mdck,log10_mdck
2477390,536257,512456,O=C(Nc1cc(Cl)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl)Nc1ccccc1Br,Papp,6.0,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,O=C(Nc1cc(Cl)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl)Nc1ccccc1Br,6e-06,-5.221848749616356
2477391,536257,513664,O=C(Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl)Nc1ccccc1Br,Papp,6.5,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,O=C(Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl)Nc1ccccc1Br,6.5e-06,-5.187086643357144
2477392,536257,513663,Cc1cc(NC(=O)Nc2ccccc2Cl)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,Papp,3.5,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,Cc1cc(NC(=O)Nc2ccccc2Cl)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,3.5e-06,-5.455931955649724
2477393,536257,513662,O=C(Nc1ccccc1Cl)Nc1cc(Cl)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,Papp,8.9,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,O=C(Nc1ccccc1Cl)Nc1cc(Cl)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,8.9e-06,-5.050609993355088
2477394,536257,513515,O=C(Nc1ccccc1Cl)Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,Papp,5.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,O=C(Nc1ccccc1Cl)Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,5.7999999999999995e-06,-5.236572006437063
2477395,536257,513586,Cc1cc(NC(=O)Nc2ccccc2C)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,Papp,1.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,Cc1cc(NC(=O)Nc2ccccc2C)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,1.8e-06,-5.744727494896694
2477396,536257,513584,Cc1ccccc1NC(=O)Nc1cc(Cl)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,Papp,5.4,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,Cc1ccccc1NC(=O)Nc1cc(Cl)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,5.4e-06,-5.267606240177032
2477397,536257,513585,Cc1ccccc1NC(=O)Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,Papp,2.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cell membrane at 10 uM after 1 hr,Cc1ccccc1NC(=O)Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,2.8e-06,-5.552841968657781
2653691,570978,561239,Cc1ccc(C(=O)c2ccc(O[C@H](CCN(C)CC(=O)O)c3ccccc3)cc2)cc1,Papp,1.69,cm/s,Apparent permeability across dog MDCK cells membrane,Cc1ccc(C(=O)c2ccc(O[C@H](CCN(C)CC(=O)O)c3ccccc3)cc2)cc1,,
2653692,570978,408189,OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CCCC1,Papp,1.7,cm/s,Apparent permeability across dog MDCK cells membrane,OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CCCC1,,
2653693,570978,566541,CCN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,Papp,12.1,cm/s,Apparent permeability across dog MDCK cells membrane,CCN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,,
2653694,570978,557674,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CC4)C[C@@H]32)c1,Papp,15.7,cm/s,Apparent permeability across dog MDCK cells membrane,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CC4)C[C@@H]32)c1,,
2653695,570978,566544,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,Papp,13.9,cm/s,Apparent permeability across dog MDCK cells membrane,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,,
2653696,570978,561241,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CCCC4)C[C@@H]32)c1,Papp,7.55,cm/s,Apparent permeability across dog MDCK cells membrane,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CCCC4)C[C@@H]32)c1,,
2653697,570978,561242,CCN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(Cl)c1)C(=O)c1cn(C)cn1,Papp,12.4,cm/s,Apparent permeability across dog MDCK cells membrane,CCN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(Cl)c1)C(=O)c1cn(C)cn1,,
2653698,570978,554192,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(Cl)c1)C(=O)c1cn(C)cn1,Papp,14.1,cm/s,Apparent permeability across dog MDCK cells membrane,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(Cl)c1)C(=O)c1cn(C)cn1,,
2653699,570978,566550,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,Papp,13.2,cm/s,Apparent permeability across dog MDCK cells membrane,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,,
2653700,570978,555967,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,Papp,1.7,cm/s,Apparent permeability across dog MDCK cells membrane,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,,
2653701,570978,557678,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,Papp,3.2,cm/s,Apparent permeability across dog MDCK cells membrane,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,,
2653702,570978,555968,Cn1cnc(C(=O)N(Cc2ccc(F)c(Cl)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,Papp,0.9,cm/s,Apparent permeability across dog MDCK cells membrane,Cn1cnc(C(=O)N(Cc2ccc(F)c(Cl)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,,
2653703,570978,566504,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,Papp,0.5,cm/s,Apparent permeability across dog MDCK cells membrane,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,,
3013717,595450,581098,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCCC1,Papp,7.0,nm/s,Apparent permeability from apical side to basolateral side in MDCK2 cells at 5 uM after 120 mins by LC/MS/MS,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCCC1,7.000000000000001e-09,-8.154901959985743
3013718,595450,581107,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCOCC1,Papp,81.0,nm/s,Apparent permeability from apical side to basolateral side in MDCK2 cells at 5 uM after 120 mins by LC/MS/MS,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCOCC1,8.100000000000001e-08,-7.0915149811213505
3013719,595450,581124,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](O)CC1,Papp,3.0,nm/s,Apparent permeability from apical side to basolateral side in MDCK2 cells at 5 uM after 120 mins by LC/MS/MS,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](O)CC1,3.0000000000000004e-09,-8.522878745280337
3013720,595450,608979,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCc2n[nH]cc2C1,Papp,16.0,nm/s,Apparent permeability from apical side to basolateral side in MDCK2 cells at 5 uM after 120 mins by LC/MS/MS,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCc2n[nH]cc2C1,1.6e-08,-7.795880017344075
3095239,612183,600662,Cn1cnc(C(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)[C@@H]2C[C@H]3CNC[C@H]3C2)c1,Papp,0.2,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)[C@@H]2C[C@H]3CNC[C@H]3C2)c1,2e-07,-6.698970004336019
3095240,612183,600582,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(C)(C)O)C[C@@H]3C2)c1,Papp,17.7,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(C)(C)O)C[C@@H]3C2)c1,1.77e-05,-4.752026733638194
3095241,612183,600581,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(O)c4ccccc4)C[C@@H]3C2)c1,Papp,8.1,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(O)c4ccccc4)C[C@@H]3C2)c1,8.099999999999999e-06,-5.0915149811213505
3095242,612183,600580,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CCC(F)(F)F)C[C@@H]3C2)c1,Papp,25.9,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CCC(F)(F)F)C[C@@H]3C2)c1,2.5899999999999996e-05,-4.586700235918748
3095243,612183,600579,CC(F)CN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,Papp,45.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,CC(F)CN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,4.5799999999999995e-05,-4.339134521996131
3095244,612183,600501,CCN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,Papp,30.0,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,CCN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,2.9999999999999997e-05,-4.522878745280337
3095245,612183,600500,CN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(OC4CCCC4)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,Papp,10.4,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,CN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(OC4CCCC4)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,1.04e-05,-4.982966660701219
3095246,612183,600499,CN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,Papp,13.0,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,CN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,1.3e-05,-4.886056647693163
3095247,612183,600498,CCN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,Papp,14.5,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,CCN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,1.45e-05,-4.838631997765025
3095248,612183,600427,CN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,Papp,21.5,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,CN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,2.1499999999999997e-05,-4.667561540084395
3095249,612183,600426,COc1ccc(CN(C(=O)c2cn(C)cn2)[C@H]2C[C@H]3CNC[C@H]3C2)cc1OC1CCCC1,Papp,0.291,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,COc1ccc(CN(C(=O)c2cn(C)cn2)[C@H]2C[C@H]3CNC[C@H]3C2)cc1OC1CCCC1,2.9099999999999995e-07,-6.536107011014093
3095250,612183,600425,Cn1cnc(C(=O)N(Cc2cccc(OC3CCCC3)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,Papp,0.262,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2cccc(OC3CCCC3)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,2.62e-07,-6.581698708680254
3095251,612183,600424,CC(C)Oc1cccc(CN(C(=O)c2cn(C)cn2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,Papp,2.2,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,CC(C)Oc1cccc(CN(C(=O)c2cn(C)cn2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,2.2e-06,-5.657577319177793
3095252,612183,600360,Cn1cnc(C(=O)N(Cc2ccc(F)c(OC3CCCC3)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,Papp,0.2,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2ccc(F)c(OC3CCCC3)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,2e-07,-6.698970004336019
3095253,612183,600359,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,Papp,1.1,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,1.1e-06,-5.958607314841775
3095254,612183,600358,Cn1cnc(C(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,Papp,2.1,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,2.1e-06,-5.6777807052660805
3095255,612183,1705902,Cl.Cl.Cl.Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,Papp,0.5,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,5e-07,-6.301029995663981
3109958,612417,425099,Cl.O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,Papp,1.9,10'-6 cm/s,Apparent permeability across apical to basolateral side of MDCK cells expressing MDR,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,1.8999999999999998e-06,-5.721246399047171
3109959,612417,16485,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Papp,17.0,10'-6 cm/s,Apparent permeability across apical to basolateral side of MDCK cells expressing MDR,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1.7e-05,-4.769551078621726
3109960,612417,425237,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,Papp,0.87,10'-6 cm/s,Apparent permeability across apical to basolateral side of MDCK cells expressing MDR,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,8.699999999999999e-07,-6.060480747381382
3378255,644785,683222,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,Papp,139.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,1.3900000000000001e-07,-6.856985199745905
3378256,644785,683221,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3COCCO3)c2)CC1,Papp,100.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3COCCO3)c2)CC1,1.0000000000000001e-07,-7.0
3378257,644785,683160,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCCO3)c2)CC1,Papp,111.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCCO3)c2)CC1,1.11e-07,-6.954677021213342
3378258,644785,683159,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3(C)CCCO3)c2)CC1,Papp,90.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3(C)CCCO3)c2)CC1,9.000000000000001e-08,-7.045757490560675
3378259,644785,683158,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCO3)c2)CC1,Papp,114.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCO3)c2)CC1,1.14e-07,-6.943095148663527
3378260,644785,683157,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCOCC3)c2)CCCCC1,Papp,107.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCOCC3)c2)CCCCC1,1.07e-07,-6.97061622231479
3378261,644785,683087,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOCOC3)c2)CCCCC1,Papp,138.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOCOC3)c2)CCCCC1,1.3800000000000002e-07,-6.860120913598763
3378262,644785,683086,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCOCC3=O)c2)CCCCC1,Papp,5.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCOCC3=O)c2)CCCCC1,5e-09,-8.301029995663981
3378263,644785,683085,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCNC3=O)c2)CCCCC1,Papp,2.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCNC3=O)c2)CCCCC1,2e-09,-8.698970004336019
3378264,644785,683024,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCOCC3=O)c2)CCCCC1,Papp,8.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCOCC3=O)c2)CCCCC1,8e-09,-8.096910013008056
3378265,644785,683023,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCCC3=O)c2)CCCCC1,Papp,11.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCCC3=O)c2)CCCCC1,1.1000000000000001e-08,-7.958607314841775
3378266,644785,683022,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3C(=O)C4CCC3C4)c2)CCCCC1,Papp,31.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3C(=O)C4CCC3C4)c2)CCCCC1,3.1e-08,-7.508638306165728
3378267,644785,682967,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCC3=O)c2)CCCCC1,Papp,51.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCC3=O)c2)CCCCC1,5.1e-08,-7.292429823902063
3378268,644785,682966,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCNC3=O)c2)CCCCC1,Papp,7.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCNC3=O)c2)CCCCC1,7.000000000000001e-09,-8.154901959985743
3378269,644785,682965,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCOC3=O)c2)CCCCC1,Papp,22.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCOC3=O)c2)CCCCC1,2.2000000000000002e-08,-7.657577319177793
3378270,644785,682907,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCC3=O)c2)CCCCC1,Papp,24.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCC3=O)c2)CCCCC1,2.4000000000000003e-08,-7.619788758288394
3378271,644785,682906,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOC3)c2)CCCCC1,Papp,100.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOC3)c2)CCCCC1,1.0000000000000001e-07,-7.0
3378272,644785,682905,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCO3)c2)CCCCC1,Papp,117.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCO3)c2)CCCCC1,1.17e-07,-6.931814138253839
3378273,644785,682856,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3nccn3)c2)CCCCC1,Papp,45.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3nccn3)c2)CCCCC1,4.5000000000000006e-08,-7.346787486224656
3378274,644785,682855,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3ccnc3)c2)CCCCC1,Papp,19.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3ccnc3)c2)CCCCC1,1.9e-08,-7.721246399047171
3378275,644785,682854,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3cscn3)c2)CCCCC1,Papp,8.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3cscn3)c2)CCCCC1,8e-09,-8.096910013008056
3378276,644785,581099,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCCCC1,Papp,72.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCCCC1,7.200000000000001e-08,-7.142667503568732
3378277,644785,682734,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(S(C)(=O)=O)c2)CCCCC1,Papp,36.0,nm/s,Apparent permeability from apical to basolateral side of MDCK cells,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(S(C)(=O)=O)c2)CCCCC1,3.6000000000000005e-08,-7.443697499232713
